run,model,data_spec,prior_spec,constraint_spec,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,67,0.35696757046971633,0.15007545720537516,0.6030603942158564
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,71,0.35772347785274056,0.15042322711575984,0.6050286279817786
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,75,0.35947730002650213,0.15819213778411215,0.6098244249173815
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,80,0.3620779355426758,0.16287224088735847,0.6158210588059195
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,84,0.3609974705795598,0.15968063967450924,0.6102781469345936
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,89,0.36049448980544385,0.16130697603819535,0.612990611708834
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,93,0.3607370951716623,0.1606109754327224,0.6110244227893898
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,98,0.36222305169034075,0.16137674289295253,0.6135644261290144
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,102,0.36350720610802467,0.16103950228862113,0.6210073912981122
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,0,0.05650131651890409,-0.2313252338209338,0.34142702181328927
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,4,0.05676823527178694,-0.22087010300955812,0.3393076920354935
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,9,0.057015739891893666,-0.21658191890593054,0.3347537846439179
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,13,0.0570842582847928,-0.21141963897532456,0.32791829102161446
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,17,0.057285045114516465,-0.20919744273350127,0.32739737861664137
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,22,0.05748663751895493,-0.21083090299312437,0.33004780993321026
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,26,0.05745322941756795,-0.20730000571461055,0.32919822957615885
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,30,0.05756636780378493,-0.20618034503104113,0.3243683269346007
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,34,0.057522503592494056,-0.2043839957963354,0.3206933447233513
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,39,0.057671144201180094,-0.1984573681038106,0.32155959848637944
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,43,0.05825244403851709,-0.19848881609077973,0.32119761118809664
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,47,0.05865486241630417,-0.19698738026220908,0.32014618455053806
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,52,0.05914172859354845,-0.1975731335474542,0.32069054043923534
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,56,0.05932983542156782,-0.19692537877530913,0.323326054719127
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,60,0.059187607122023776,-0.19742815987418666,0.3241657337039158
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,65,0.05911299998432211,-0.19710500608523232,0.3254945578168167
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,69,0.05887058752912335,-0.19780425264289483,0.3249781571147404
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,73,0.058855747004205365,-0.2028332542145742,0.3257376996406662
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,77,0.059143865371392976,-0.19964512589669348,0.3253447556606694
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,82,0.05902312002104543,-0.1983202714792083,0.3247547971343837
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,86,0.05923802584098773,-0.20142843713211087,0.3258095908099362
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,90,0.05945839502475279,-0.20206516925860604,0.3261388718894542
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,95,0.059858466054502554,-0.20173222714278924,0.32773534089890427
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,kappa_t,99,0.06004099359188337,-0.2035420736276617,0.32903536718475745
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,0,0.15623767944262998,-0.06573732555900766,0.4244482682230418
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,4,0.15692037100010225,-0.05825573378242207,0.42175294449875533
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,9,0.15752886402615918,-0.0575632724396651,0.4192659745298661
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,13,0.15713139110315386,-0.058181152528709874,0.41931821515766116
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,17,0.1565719416861316,-0.059999886872637305,0.41918461682911107
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,22,0.15580043129708696,-0.06613962749697061,0.4196807208680927
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,26,0.1555550516433074,-0.06928558625239331,0.4187577108324239
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,30,0.1556158009303499,-0.0761644223695088,0.4180128528807074
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,34,0.15569996564437968,-0.08112061993136623,0.4175736026241741
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,39,0.15619785529971794,-0.09272045174806623,0.41658562794272425
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,43,0.15654888080425874,-0.10541554292869547,0.41988470806948436
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,47,0.1563884479180549,-0.11485091808476035,0.42142041008107095
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,52,0.15615920761322463,-0.13364754511082563,0.4322082671032257
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,56,0.1562785791040422,-0.14252182410940734,0.43874229508465973
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,60,0.15474830837985887,-0.15073066839921156,0.43622793630228335
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,65,0.1538157284601276,-0.1620918231999541,0.4364774784341598
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,69,0.15335586283041105,-0.16724270895683468,0.435933036919499
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,73,0.15387217935319109,-0.16364119856053574,0.4392210638367892
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,77,0.15478069449771292,-0.1664302836560632,0.44341044545625224
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,82,0.1554973493278492,-0.1662210315351156,0.45550437925318044
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,86,0.1561418253249274,-0.16548417585594433,0.46193125574662797
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,90,0.15440640571885075,-0.1861138259405059,0.45703014533106096
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,95,0.15361191471241076,-0.20113654166324071,0.4553479732872335
hsa_full_inv_markup_start_1988_baseline_20260623_023037,hsa_full,inv_markup_start_1988,baseline,unrestricted,theta_t,99,0.1547275446486453,-0.20403673648942097,0.4615994596029613
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,0,0.00877601131871102,-0.22133600914839385,0.23993678433784216
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,5,0.009318039109543744,-0.21916613471918,0.24150028389772712
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,11,0.00740641085428748,-0.2267564931731908,0.23909063984849932
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,16,0.004514620198371512,-0.23569914445399306,0.24536513722815406
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,21,0.0041466184843539046,-0.23655397818820226,0.24519080376276436
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,27,0.005193659888112742,-0.23423377218034802,0.24203267794571948
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,32,0.0056377978818447465,-0.23406048263481136,0.2424626132500902
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,37,0.005643405284169491,-0.23291646274357586,0.24498451056004422
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,43,0.004786776152872448,-0.23722029359881336,0.24499558515334324
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,48,0.004099675164634881,-0.24165007565284113,0.24810922367572977
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,53,0.004112980699813409,-0.2408308494917286,0.24838962398199518
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,59,0.0045057615191570945,-0.23723288551243507,0.2449898412286088
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,64,0.006095736667637327,-0.2319957600415501,0.24520596110291626
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,70,0.008960340727971673,-0.22146615191807462,0.2407987616375003
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,75,0.011326990642664713,-0.2151674782668914,0.2398462473583596
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,80,0.012963043782356791,-0.21402966602265971,0.24292001630235233
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,86,0.013436065913701252,-0.21342693567084722,0.24635058550522537
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,91,0.013743233988181345,-0.21502107647034993,0.24764905221852546
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,96,0.014103573345190999,-0.2158628973859526,0.24543446328745072
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,102,0.01522485382116304,-0.21524607383873728,0.25602690066745976
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,107,0.016021294236424108,-0.2176819507380225,0.25919292556278223
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,112,0.01668090135692616,-0.2198412155573061,0.2621906490232782
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,118,0.01779053497516749,-0.2206613287781839,0.26463631322466385
hsa_steady_inv_markup_baseline_20260623_002005,hsa_steady,inv_markup,baseline,unrestricted,kappa_t,123,0.018226966606668383,-0.22304343877726948,0.26922454614043234
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,0,0.00877601131871102,-0.22133600914839385,0.23993678433784216
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,5,0.009318039109543744,-0.21916613471918,0.24150028389772712
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,11,0.00740641085428748,-0.2267564931731908,0.23909063984849932
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,16,0.004514620198371512,-0.23569914445399306,0.24536513722815406
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,21,0.0041466184843539046,-0.23655397818820226,0.24519080376276436
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,27,0.005193659888112742,-0.23423377218034802,0.24203267794571948
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,32,0.0056377978818447465,-0.23406048263481136,0.2424626132500902
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,37,0.005643405284169491,-0.23291646274357586,0.24498451056004422
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,43,0.004786776152872448,-0.23722029359881336,0.24499558515334324
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,48,0.004099675164634881,-0.24165007565284113,0.24810922367572977
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,53,0.004112980699813409,-0.2408308494917286,0.24838962398199518
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,59,0.0045057615191570945,-0.23723288551243507,0.2449898412286088
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,64,0.006095736667637327,-0.2319957600415501,0.24520596110291626
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,70,0.008960340727971673,-0.22146615191807462,0.2407987616375003
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,75,0.011326990642664713,-0.2151674782668914,0.2398462473583596
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,80,0.012963043782356791,-0.21402966602265971,0.24292001630235233
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,86,0.013436065913701252,-0.21342693567084722,0.24635058550522537
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,91,0.013743233988181345,-0.21502107647034993,0.24764905221852546
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,96,0.014103573345190999,-0.2158628973859526,0.24543446328745072
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,102,0.01522485382116304,-0.21524607383873728,0.25602690066745976
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,107,0.016021294236424108,-0.2176819507380225,0.25919292556278223
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,112,0.01668090135692616,-0.2198412155573061,0.2621906490232782
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,118,0.01779053497516749,-0.2206613287781839,0.26463631322466385
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,kappa_t,123,0.018226966606668383,-0.22304343877726948,0.26922454614043234
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,0,0.010388625786067475,-0.2193975054968807,0.24642250995580806
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,5,0.011235554724160646,-0.2141129708586569,0.24440027568851563
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,11,0.00925222879663006,-0.22309661496506186,0.2440057578465835
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,16,0.0068978226484932015,-0.22829185846161287,0.24937362281052267
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,21,0.007023963731422988,-0.22768951586523853,0.24762356767063579
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,27,0.0077681139056718475,-0.22583076590147236,0.24949533725781112
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,32,0.008336479480781532,-0.22667258672346885,0.24832462685029122
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,37,0.008141352976810335,-0.22297867099437035,0.24838494829427218
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,43,0.007277568533614387,-0.22730093071741958,0.25100678982927577
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,48,0.006445349632728921,-0.22982744132133695,0.25154717994864906
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,53,0.006284345953841528,-0.23088313407111574,0.250410757538353
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,59,0.0064731452091811035,-0.23032030059828937,0.24833622997324048
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,64,0.007570939323112746,-0.22453485234922266,0.24506471493822787
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,70,0.010218876205844584,-0.2200011620808344,0.24322905849167112
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,75,0.012246721069580715,-0.21567929892683596,0.24278085124187035
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,80,0.013610699810875801,-0.2119048613697482,0.24793890956105852
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,86,0.013843473887922855,-0.21652784302000663,0.2510971134500126
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,91,0.014227424483487414,-0.21727547072330494,0.25316435757072075
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,96,0.01437234638716359,-0.2146486374796949,0.24902030922170973
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,102,0.015604322384857938,-0.21864958674366322,0.25989177789172724
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,107,0.01625409375869734,-0.21936382293410703,0.2628230128805922
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,112,0.016488299922713102,-0.22197680007963233,0.2629355620342689
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,118,0.017292291455513496,-0.22770568615222017,0.2638779569767991
hsa_steady_inv_markup_end_2019_baseline_20260623_020143,hsa_steady,inv_markup_end_2019,baseline,unrestricted,kappa_t,123,0.017869434591007788,-0.22975949715213217,0.270470261859644
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,0,0.007673872719737196,-0.2257194087603232,0.23579001781911055
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,5,0.00819912697774622,-0.22030213347245511,0.2382390498302832
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,11,0.006563761678303771,-0.22389527470127388,0.23553693859995872
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,16,0.004059016129444203,-0.2294263360837077,0.23828440973799989
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,21,0.003744593228228891,-0.23156305734668556,0.24100621944646183
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,27,0.00481426025951934,-0.2282782224899519,0.2369558907221698
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,32,0.0054885263174908475,-0.22526143048064448,0.2394392664516284
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,37,0.005282008949260866,-0.22693562890819005,0.237788399978025
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,43,0.004227279028526348,-0.23213006644228013,0.23801586816830544
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,48,0.003790481462051047,-0.23158019924806103,0.24201060136172908
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,53,0.0033662136896289775,-0.23110288429613876,0.2412046797918088
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,59,0.003435202477941021,-0.23105745271923858,0.24431144259598256
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,64,0.004812447305077469,-0.2244179256643196,0.23785915934909807
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,70,0.006892105908670007,-0.22083009828632133,0.23343812965850108
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,75,0.008858443366049091,-0.21895663358630754,0.23473492948252056
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,80,0.010369870561528405,-0.216672245790486,0.23954618975635814
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,86,0.010849747583759029,-0.21747369001693292,0.2430566606460088
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,91,0.010906180800850176,-0.21833784188611707,0.24238808645674562
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,96,0.011045367828765496,-0.2207292537202885,0.24374452832872984
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,102,0.011850114674905909,-0.22321300086834078,0.24549609891246435
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,107,0.012571930606868302,-0.2260826686831412,0.24895460907527925
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,112,0.013043374335203283,-0.226680182756506,0.25287761826936317
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,118,0.013805800051848543,-0.22941175852541168,0.256278268343814
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,123,0.014202748285895565,-0.2291289812041375,0.25986337956942457
