run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,rho_2,AR(2) coefficient,0.009899688613336618,0.1047066571859986,-0.1948890316939627,0.2249816423694763
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,sigma_N,reported physical units,0.2517946370516238,0.020333330116467957,0.21544070990253514,0.2946210006306839
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,sigma_e,reported physical units,0.6224143108259018,0.04220966998650804,0.5454842294800315,0.711383366748768
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,sigma_eps,reported physical units,0.20476426165314632,0.022419220653401562,0.16566555322810755,0.25244874720411475
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,sigma_u,reported physical units,0.1919033605642409,0.020471818409599187,0.15473135080912623,0.2356977435209616
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,sigma_zeta,reported physical units,0.4888799681319246,0.030315085634008736,0.4349444413588084,0.5527837819633783
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,-0.022408764364529942,0.2639526554213942,-0.36810455158543376,0.5725475230816147
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,Nbar,reported physical units,0.1966640365175362,1.839034204461123,-2.9756146648193913,3.1872565379191973
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,Nhat,reported physical units,-0.1966959658037199,0.9290649601620302,-2.8261462558912576,1.2531965046590472
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,Sigma,reported physical units,0.04398977864537567,0.10801629811180827,-0.03364187298156698,0.3947045830922011
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,alpha,share,0.6149887157508009,0.05510173441825285,0.5038438268234352,0.7198519334198948
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,corr_e_zeta,reported physical units,-0.005672036135342888,0.12477601955812065,-0.24845404632072934,0.23281310934674132
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,kappa,inflation points per x point,0.011536568494128279,0.11760578580171199,-0.21740008220952822,0.2396860752338457
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.0336480995279199,0.026566442368374046,-0.0827424494703707,0.01997185290896702
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,phi_1,AR(1) coefficient,0.6630087466066351,0.06653397405753471,0.5317141262109726,0.7979720752672386
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,rho_1,AR(2) coefficient,0.9018099968704851,0.12592354642045764,0.6223366191111397,1.1179212987620473
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,rho_2,AR(2) coefficient,0.012984572261874293,0.10406369075130457,-0.19007600386186707,0.22122845268558095
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,sigma_N,reported physical units,0.25028744841153766,0.02000192889413105,0.2138431556567892,0.2912876487232676
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,sigma_e,reported physical units,0.6204236564573145,0.04264044220457655,0.5399356991354214,0.708902353104916
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,sigma_eps,reported physical units,0.20488263594899203,0.02263779571029427,0.16462458471465966,0.2531029763716895
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,sigma_u,reported physical units,0.19203806321687483,0.02075081169369714,0.15649599792785,0.23736019674092956
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,sigma_zeta,reported physical units,0.48957092871606106,0.030722631647320673,0.4323177542058156,0.552384985968248
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,-0.022464662695022664,0.2660384857463863,-0.35889275588246966,0.5774586748401236
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,Nbar,reported physical units,-0.034804196503854384,0.5135295068698487,-1.0723191027599253,0.9779996926762374
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,Nhat,reported physical units,0.038105142170574584,0.5467161999718145,-0.946436927122147,1.2977877542009806
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,Sigma,reported physical units,0.08166792221850468,0.23207607106201056,-0.20086914980882112,0.7804169791963428
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,alpha,share,0.5747095836521241,0.11265391856678572,0.3472549836066016,0.7931247962912611
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,corr_e_zeta,reported physical units,-0.15872967743440666,0.24187425743040405,-0.590249568832828,0.3341667630808629
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,kappa,inflation points per x point,0.1915990358099478,0.1878697922548393,-0.1800912815040558,0.5619266449217035
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.006816027348420854,0.07825337065779589,-0.1640790885378525,0.14657661759795804
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.5964056060629853,0.14411251753711607,0.31413977414430017,0.8916024360798694
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,rho_1,AR(2) coefficient,0.534255019213728,0.19752624112488565,0.13667351354242738,0.9095687833591507
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,rho_2,AR(2) coefficient,-0.3456237570365086,0.18224743175977487,-0.7165103121770005,0.0021497045827221398
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,sigma_N,reported physical units,0.6293969144409615,0.13415943699791652,0.4262782213859818,0.9490766828055431
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,sigma_e,reported physical units,0.8519217612592527,0.15799755595648107,0.5982503952823975,1.2172284145698435
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,sigma_eps,reported physical units,0.40069774968318234,0.10315813667753156,0.24908959665535224,0.6513530961480342
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,sigma_u,reported physical units,0.38547452334549404,0.09447938192037592,0.2463247684798445,0.6157751321529853
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.6289726850735852,0.10409320540723153,0.4616743944869834,0.8715595265307451
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,0.1643783066755394,0.24446552510408803,-0.31638521988084095,0.6373557287310482
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,Nbar,reported physical units,-0.09232804202909548,1.3476723072500825,-2.400693089405825,1.9826920420774212
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,Nhat,reported physical units,0.09292951783486178,0.7203582557018297,-1.4088256617620925,1.418229882400918
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,Sigma,reported physical units,0.031091300566160954,0.06512428296600191,-0.015779492339477254,0.2182258197869055
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,alpha,share,0.6130469355449661,0.066155762395129,0.483924685521712,0.7455370005900418
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,corr_e_zeta,reported physical units,0.021489921683449528,0.1274298896548922,-0.23028496166657184,0.2746418764624471
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,kappa,inflation points per x point,0.036152442755041446,0.10914933892224903,-0.1768058710905903,0.24999987952598096
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.009448779405214684,0.029100410474525187,-0.07179718242004308,0.0437981555798151
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.7093486569931394,0.06516159779711514,0.5788856540793406,0.834623407224561
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,rho_1,AR(2) coefficient,0.8933894882789177,0.11638996868195914,0.6559975145694956,1.120892941329383
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,rho_2,AR(2) coefficient,0.005352350390724094,0.10548098646049778,-0.19825844289607997,0.21439866891537404
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,sigma_N,reported physical units,0.2775057398477923,0.02405757644238811,0.2352097445582028,0.3293759273833013
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,sigma_e,reported physical units,0.44590368916805045,0.04048215916512814,0.3701088295820279,0.5308175865038742
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,sigma_eps,reported physical units,0.23750543942407262,0.026374317556591427,0.19155233380396772,0.29604933527074706
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,sigma_u,reported physical units,0.21363060437068093,0.024895988641564677,0.16947274632393527,0.2682156297270965
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.4288142857123408,0.029622099291700787,0.37662045916324166,0.49273898555734
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,0.3459390281567224,0.31057225427294294,-0.3403305826557396,0.7561522542514338
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,Nbar,reported physical units,0.029073064513122655,1.676358340696229,-2.58316092859394,2.4410114022138947
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,Nhat,reported physical units,-0.029241170053493703,0.41477975002392575,-0.9129949174907084,0.7612187110221389
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,Sigma,reported physical units,0.04666840025830771,0.11295200746006423,-0.037723576506363266,0.4020371623683447
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,alpha,share,0.6121087102451348,0.05913377627684361,0.4940629590778265,0.7240857527988313
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,corr_e_zeta,reported physical units,-0.0029425567377320116,0.1371140236745615,-0.2682863519825702,0.2687758076657393
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,kappa,inflation points per x point,0.019677379235863504,0.12615263893944179,-0.22482703210161453,0.2730098376113282
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.04180493846993285,0.022937067869046326,-0.0867525088747131,0.0027845831433715735
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,phi_1,AR(1) coefficient,0.6217293558324936,0.07907694127173974,0.4661108876907698,0.7743512204708635
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,rho_1,AR(2) coefficient,0.6693323876118239,0.21036700762891825,0.26627808430341926,1.0377690511842725
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,rho_2,AR(2) coefficient,-0.07408119597942144,0.1459099805746615,-0.377655618982536,0.19674894850848826
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,sigma_N,reported physical units,0.2777705999120627,0.024086425357226385,0.23429789751072713,0.32932151433308693
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,sigma_e,reported physical units,0.625279678306027,0.04549942993798987,0.5453767067445718,0.724986190255631
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,sigma_eps,reported physical units,0.21473783572329055,0.024276952384801074,0.17217101166776444,0.266092713782858
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,sigma_u,reported physical units,0.20158957011504758,0.023237360105600485,0.16066201388551563,0.2516990047988172
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,sigma_zeta,reported physical units,0.5158892515188501,0.03591830508482629,0.4500557120385023,0.5924476973473958
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,0.1448668869979603,0.19327834711165764,-0.24710376844916362,0.5250489654641123
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,Nbar,reported physical units,-0.08693375196794789,1.618569196036759,-3.0374888932118287,2.4949086699476646
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,Nhat,reported physical units,0.08630282868072033,0.8962933450130725,-1.9639723082651035,1.8157758752132374
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,alpha,share,0.6023888978615318,0.06006020129732596,0.4853576576948906,0.7182984544617472
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,delta,change in kappa_t per +10 log-point Nbar deviation,-0.001961079843739374,0.01947627454378842,-0.040059763899525896,0.03587442892895248
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,gamma,change in theta_t per +10 log-point Nbar deviation,-0.006052334325692786,0.020110218547863035,-0.04575219016220886,0.03229695448879136
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,kappa_0,inflation points per x point at average Nbar,0.03570528601637563,0.12185201980641705,-0.20969088778752573,0.28277763200616796
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,kappa_t,inflation points per x point,0.03585384531215589,0.12556347245613717,-0.2150803173344358,0.28722693064576205
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,lambda_ez,shock loading,-0.035810719032800996,0.15883939901246238,-0.34444454104132155,0.27261395693091417
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.021365239408982103,0.03172588717655733,-0.07994705275696744,0.040534072321419985
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,phi_1,AR(1) coefficient,0.6641992840454022,0.06787677189558337,0.5294963956145815,0.7966205809588974
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,rho,reported physical units,-0.027419383160708913,0.12153964764852303,-0.26285467183960803,0.21267043196381177
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,rho_1,AR(2) coefficient,0.9616061907254473,0.12196400020217633,0.7250782274089219,1.1949449829770349
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,rho_2,AR(2) coefficient,-0.03710490468700803,0.11371065060894402,-0.2607989302667288,0.1839441545067541
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,sigma_e,reported physical units,0.6423445583691045,0.045139609840849915,0.5615728555325927,0.7366834880071685
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,sigma_eps,reported physical units,0.28039135038971047,0.02317247598660471,0.23925090242457486,0.32955728084020963
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,sigma_u,reported physical units,0.2736603071895343,0.022309007176580468,0.23405185404403256,0.3206276403783032
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,sigma_zeta,reported physical units,0.4984141018399411,0.032164241681863624,0.44045774164467927,0.5652352415342577
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.05644121833999453,0.2535583248882742,-0.3799268810511279,0.4719614353299176
hsa_full_inv_markup_baseline_20260623_004058,hsa_full,inv_markup,baseline,unrestricted,theta_t,reported physical units,0.056793062934796676,0.2564208043622981,-0.3905008359897451,0.4770180339810624
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,Nbar,reported physical units,-0.08693375196794789,1.618569196036759,-3.0374888932118287,2.4949086699476646
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,Nhat,reported physical units,0.08630282868072033,0.8962933450130725,-1.9639723082651035,1.8157758752132374
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,alpha,share,0.6023888978615318,0.06006020129732596,0.4853576576948906,0.7182984544617472
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,delta,change in kappa_t per +10 log-point Nbar deviation,-0.001961079843739374,0.01947627454378842,-0.040059763899525896,0.03587442892895248
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,gamma,change in theta_t per +10 log-point Nbar deviation,-0.006052334325692786,0.020110218547863035,-0.04575219016220886,0.03229695448879136
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,kappa_0,inflation points per x point at average Nbar,0.03570528601637563,0.12185201980641705,-0.20969088778752573,0.28277763200616796
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,kappa_t,inflation points per x point,0.03585384531215589,0.12556347245613717,-0.2150803173344358,0.28722693064576205
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,lambda_ez,shock loading,-0.035810719032800996,0.15883939901246238,-0.34444454104132155,0.27261395693091417
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,n,Nbar drift in ten-log-point units,-0.021365239408982103,0.03172588717655733,-0.07994705275696744,0.040534072321419985
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,phi_1,AR(1) coefficient,0.6641992840454022,0.06787677189558337,0.5294963956145815,0.7966205809588974
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,rho,reported physical units,-0.027419383160708913,0.12153964764852303,-0.26285467183960803,0.21267043196381177
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,rho_1,AR(2) coefficient,0.9616061907254473,0.12196400020217633,0.7250782274089219,1.1949449829770349
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,rho_2,AR(2) coefficient,-0.03710490468700803,0.11371065060894402,-0.2607989302667288,0.1839441545067541
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,sigma_e,reported physical units,0.6423445583691045,0.045139609840849915,0.5615728555325927,0.7366834880071685
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,sigma_eps,reported physical units,0.28039135038971047,0.02317247598660471,0.23925090242457486,0.32955728084020963
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,sigma_u,reported physical units,0.2736603071895343,0.022309007176580468,0.23405185404403256,0.3206276403783032
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,sigma_zeta,reported physical units,0.4984141018399411,0.032164241681863624,0.44045774164467927,0.5652352415342577
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.05644121833999453,0.2535583248882742,-0.3799268810511279,0.4719614353299176
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,theta_t,reported physical units,0.056793062934796676,0.2564208043622981,-0.3905008359897451,0.4770180339810624
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,Nbar,reported physical units,0.23181067011771198,1.94508999027418,-3.149944296996914,3.0555203570468703
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,Nhat,reported physical units,-0.23381135785788737,0.9219054210066254,-2.97839718299401,1.0069166711897086
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,alpha,share,0.6276719865412131,0.05304991929956295,0.5239333566336978,0.7304809844196463
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,delta,change in kappa_t per +10 log-point Nbar deviation,-0.0029709584021923095,0.018421587543176778,-0.039467395678200026,0.032650763641991876
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,gamma,change in theta_t per +10 log-point Nbar deviation,-0.00401339725961226,0.019783825780757765,-0.041447080765806124,0.034853631675102255
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,kappa_0,inflation points per x point at average Nbar,0.007191324067289549,0.1142840482164156,-0.21896029677815165,0.2263855133686165
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,kappa_t,inflation points per x point,0.006587327995370557,0.11973877415635784,-0.23203589979180608,0.23980618990592806
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,lambda_ez,shock loading,-0.03120561789373997,0.15568270679795276,-0.3389385636554172,0.26982776399189573
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.042022007311573316,0.026437954452933725,-0.09268420954999963,0.009971760962993136
hsa_full_inv_markup_end_2019_baseline_20260623_023257,hsa_full,inv_markup_end_2019,baseline,unrestricted,phi_1,AR(1) coefficient,0.6653128826214963,0.06566866146875307,0.5363876897293268,0.7939890452099647
