run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_u,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_e_zeta,reported physical units,0.025062256520779744,0.13477382167840357,-0.23708353759265824,0.2884598433080071
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,corr_u_eps,reported physical units,0.0,0.0,0.0,0.0
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,kappa,inflation points per x point,-0.0025386918122451384,0.0823272500189783,-0.16433147668149933,0.15677219310255278
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,n,Nbar drift in ten-log-point units,-0.05281620690816619,0.010414385466367991,-0.0710529168307724,-0.030400255525023054
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,phi_1,AR(1) coefficient,0.6329364944112096,0.06712837922579437,0.5034394465626345,0.7637586271156908
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,rho_1,AR(2) coefficient,1.7671175873324594,0.05234876708288195,1.6573598899248712,1.865312187581106
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,rho_2,AR(2) coefficient,-0.7814043061266998,0.05070829960456232,-0.8761544859110308,-0.675686913835086
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_N,reported physical units,0.023918622251569356,0.002420546061951196,0.01959902757870431,0.02931201181066477
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_e,reported physical units,0.6530123917345451,0.04310440943985183,0.5748093263442392,0.7418497214416834
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_eps,reported physical units,0.033493433684401365,0.003666538770418436,0.02706834268317964,0.04135011438902248
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_u,reported physical units,0.04854057881928627,0.004464196187626428,0.040507314324703385,0.0584862685034849
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_zeta,reported physical units,0.8470617499815896,0.053009770054450095,0.7548625539224708,0.960549866022877
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,-0.08182708702008654,0.04860770231126635,-0.17156072775574172,0.02643393655116341
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Nbar,reported physical units,0.23827126758320674,1.611850251162471,-2.5852822089866265,2.483961746947002
