run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,rho,reported physical units,0.007220500334304374,0.09937379248312435,-0.190575940508108,0.19929236055927946
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,sigma_e,reported physical units,0.6695866662936293,0.04342904041618211,0.5922107840659456,0.7655368095801183
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,sigma_zeta,reported physical units,0.5780461874704825,0.03782109474378642,0.508789803628301,0.6559143793775082
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,alpha,share,0.6722478848512294,0.0583750521882526,0.5563615810472459,0.7846385609308255
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,kappa,inflation points per x point,0.05862516366126078,0.04270004987668223,-0.024998506197154782,0.14404070449646755
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,lambda_ez,shock loading,0.0095521735719802,0.1169312232951213,-0.21987345049255475,0.23679361630253176
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,phi_1,AR(1) coefficient,0.9147117676236904,0.03362518453171323,0.8480507160996419,0.9821428553409064
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,rho,reported physical units,0.008222596823749597,0.10089377691591862,-0.1883735949334748,0.20477999391033413
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,sigma_e,reported physical units,0.6674930192491726,0.04299821398632048,0.5898531423099608,0.7541823891135069
ces_output_gap_bn_full_baseline_20260623_023550,ces,output_gap_bn_full,baseline,unrestricted,sigma_zeta,reported physical units,0.579507293811319,0.037225142251371995,0.5118932264296204,0.6602161257565509
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,alpha,share,0.5342727105039937,0.12419338750449338,0.287655561150255,0.7757493558233808
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,kappa,inflation points per x point,0.17069103534370103,0.11025983265125332,-0.04975121302829965,0.383900490865745
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,lambda_ez,shock loading,0.2575237537511797,0.33378153338974076,-0.41120953178018416,0.9152740967429857
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.8422478455743396,0.06174552560490901,0.7204072904291295,0.9609006532347877
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,rho,reported physical units,0.1567727469941219,0.19995513339882415,-0.23744021663092138,0.5339232145287629
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,sigma_e,reported physical units,0.960702012704389,0.16333549587897842,0.7034572155137665,1.3421819112411844
ces_output_gap_bn_post_2008_baseline_20260623_023552,ces,output_gap_bn_post_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.582555087492818,0.11196406667250311,0.40815478019623913,0.8485997924153117
