"date","original_series","transformed_series","trend","cycle"
"1974-10-01","0.628570","62.85700225830078","62.894390183068566","-0.03738792476778183"
"1975-01-01","0.625144","62.514400482177734","62.91223342902479","-0.39783294684705295"
"1975-04-01","0.619392","61.9391975402832","62.796713602545445","-0.8575160622622436"
"1975-07-01","0.610267","61.02669906616211","62.520046439430644","-1.493347373268536"
"1975-10-01","0.611158","61.11580276489258","62.19277009116112","-1.0769673262685453"
"1976-01-01","0.609971","60.99709701538086","61.88328731956191","-0.886190304181051"
"1976-04-01","0.611094","61.109397888183594","61.61401661979209","-0.5046187316084983"
"1976-07-01","0.613525","61.35249710083008","61.44088948257171","-0.08839238174163155"
"1976-10-01","0.613508","61.350799560546875","61.329129207408954","0.02167035313791913"
"1977-01-01","0.612114","61.211402893066406","61.2483321383778","-0.03692924531139148"
"1977-04-01","0.613143","61.31430435180664","61.211525789273615","0.1027785625330273"
"1977-07-01","0.611078","61.10780334472656","61.18193916921194","-0.07413582448537723"
"1977-10-01","0.615411","61.541099548339844","61.200724216488815","0.34037533185102764"
"1978-01-01","0.624794","62.479400634765625","61.37661817927068","1.1027824554949488"
"1978-04-01","0.611036","61.103599548339844","61.43151999268724","-0.32792044434739737"
"1978-07-01","0.610956","61.09560012817383","61.38280196125201","-0.28720183307817543"
"1978-10-01","0.610971","61.09709930419922","61.32859863758418","-0.23149933338495796"
"1979-01-01","0.619783","61.97829818725586","61.37206892179599","0.6062292654598683"
"1979-04-01","0.618838","61.8838005065918","61.447755679441215","0.4360448271505833"
"1979-07-01","0.619976","61.997596740722656","61.534776686077905","0.4628200546447527"
"1979-10-01","0.624728","62.472801208496094","61.67575497454529","0.7970462339508043"
"1980-01-01","0.625898","62.58980178833008","61.85265590610557","0.7371458822245067"
"1980-04-01","0.635300","63.529998779296875","62.126222655064296","1.4037761242325775"
"1980-07-01","0.635519","63.551902770996094","62.43252801580015","1.119374755195942"
"1980-10-01","0.629320","62.932003021240234","62.63360636854877","0.2983966526914655"
"1981-01-01","0.616496","61.649600982666016","62.606212371646336","-0.9566113889803207"
"1981-04-01","0.621736","62.17359924316406","62.517961892015094","-0.3443626488510354"
"1981-07-01","0.615517","61.551700592041016","62.35461994679659","-0.8029193547555732"
"1981-10-01","0.623440","62.34400177001953","62.244826466445744","0.09917530357378943"
"1982-01-01","0.635425","63.54249572753906","62.353357630476765","1.189138097062295"
"1982-04-01","0.632822","63.282196044921875","62.52374549186148","0.7584505530603901"
"1982-07-01","0.633111","63.311100006103516","62.68910943206126","0.6219905740422609"
"1982-10-01","0.630735","63.0734977722168","62.833521967690466","0.2399758045263316"
"1983-01-01","0.626111","62.6110954284668","62.87911840445381","-0.26802297598701913"
"1983-04-01","0.618311","61.83110046386719","62.78450622345653","-0.9534057595893418"
"1983-07-01","0.612363","61.236297607421875","62.54867759673596","-1.3123799893140897"
"1983-10-01","0.611927","61.19269561767578","62.25376383418551","-1.061068216509734"
"1984-01-01","0.610553","61.055301666259766","61.94501676603538","-0.8897150997756171"
"1984-04-01","0.607428","60.742801666259766","61.62041759652613","-0.8776159302663674"
"1984-07-01","0.608957","60.89569854736328","61.32811201766087","-0.4324134702975867"
"1984-10-01","0.609490","60.948997497558594","61.117180663325755","-0.1681831657671598"
"1985-01-01","0.608630","60.862998962402344","60.96369493857394","-0.10069597617159126"
"1985-04-01","0.609418","60.94179916381836","60.863182561477856","0.07861660234050304"
"1985-07-01","0.606821","60.682098388671875","60.78417265630889","-0.10207426763701354"
"1985-10-01","0.614090","61.40900421142578","60.8171672854653","0.5918369259604795"
"1986-01-01","0.613604","61.36040115356445","60.91292252907349","0.44747862449096226"
"1986-04-01","0.615396","61.53960418701172","61.03180249148953","0.5078016955221913"
"1986-07-01","0.618183","61.818302154541016","61.19236916109516","0.6259329934458601"
"1986-10-01","0.625532","62.55319595336914","61.45685857384862","1.0963373795205225"
"1987-01-01","0.627764","62.776397705078125","61.766546136316435","1.0098515687616885"
"1987-04-01","0.625024","62.502403259277344","62.02175246089906","0.48065079837828817"
"1987-07-01","0.626186","62.61860275268555","62.2334540462158","0.38514870646974614"
"1987-10-01","0.625568","62.55679702758789","62.40155085635669","0.15524617123119994"
"1988-01-01","0.629437","62.943702697753906","62.5624820579775","0.3812206397764088"
"1988-04-01","0.631310","63.13099670410156","62.72863318859834","0.4023635155032285"
"1988-07-01","0.629664","62.966400146484375","62.85038703721943","0.11601310926494704"
"1988-10-01","0.627763","62.77629852294922","62.91709267073252","-0.14079414778330496"
"1989-01-01","0.622138","62.213802337646484","62.87394771771814","-0.6601453800716576"
"1989-04-01","0.616190","61.61900329589844","62.6955704031471","-1.0765671072486616"
"1989-07-01","0.615203","61.520301818847656","62.45997254825385","-0.9396707294061981"
"1989-10-01","0.619895","61.989498138427734","62.29054708096188","-0.30104894253414344"
"1990-01-01","0.620011","62.0010986328125","62.170579320156186","-0.16948068734368724"
"1990-04-01","0.622179","62.2178955078125","62.10260657255458","0.11528893525791885"
"1990-07-01","0.622688","62.268798828125","62.08213588910454","0.18666293902045553"
"1990-10-01","0.629011","62.90109634399414","62.166172232434214","0.7349241115599304"
"1991-01-01","0.625477","62.54770278930664","62.263291587934134","0.28441120137250725"
"1991-04-01","0.623687","62.36870193481445","62.32175070733095","0.046951227483503825"
"1991-07-01","0.622444","62.2443962097168","62.34904379633858","-0.10464758662178159"
"1991-10-01","0.624887","62.48870086669922","62.39355838262392","0.09514248407529824"
"1992-01-01","0.626532","62.653202056884766","62.44947659134774","0.2037254655370248"
"1992-04-01","0.624074","62.40739822387695","62.46581539351813","-0.05841716964117198"
"1992-07-01","0.622683","62.2682991027832","62.436078463723845","-0.16777936094064294"
"1992-10-01","0.618465","61.846500396728516","62.34455736513032","-0.4980569684018064"
"1993-01-01","0.616380","61.637996673583984","62.19647401436692","-0.5584773407829381"
"1993-04-01","0.620362","62.036197662353516","62.09400071477595","-0.05780305242243846"
"1993-07-01","0.617597","61.75969696044922","62.00109584119718","-0.24139888074795665"
"1993-10-01","0.614440","61.44400405883789","61.88029493152048","-0.43629087268259253"
"1994-01-01","0.606816","60.68159866333008","61.66703216645332","-0.9854335031232383"
"1994-04-01","0.608821","60.88209915161133","61.457530048652565","-0.5754308970412364"
