run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,80,0.13915485980483994,0.037118519237064516,0.2364025590148212
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,86,0.1405052536511462,0.03570335935563386,0.24034882043929215
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,91,0.14170707696811427,0.033847877995561035,0.24398287196449153
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,96,0.14279111275431253,0.030844534913381363,0.24662287413959053
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,102,0.14427924792026262,0.02816880905228143,0.2527535802922222
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,107,0.1454213403014731,0.0268271852590443,0.2583146681616604
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,112,0.1464663896293239,0.022957596284385373,0.2623185817620275
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,118,0.14785087417511944,0.019622903049354757,0.26739330450410526
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa_t,123,0.14902692428691477,0.017185624788703852,0.2735902105134436
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,0,-0.03533672358065405,-0.16030350037497257,0.10191310105985346
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,5,-0.031204266301131458,-0.15197782460720224,0.10266005774704261
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,11,-0.0256520048445966,-0.14267781256033543,0.10402591314925914
hsa_full_output_gap_hp_baseline_20260702_143426,hsa_full,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta_t,16,-0.02209964110970274,-0.137004746708253,0.10560036565790905
