"date","GDPC1_original_series","GDPC1_transformed_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound"
"1973-07-01","6092.301","871.4780883789062","871.6228673307423","-0.14477895183611664","-2.1023246710390437","1.8127667673668106","869.6653216115394","873.5804130499453"
"1973-10-01","6150.131","872.4228515625","872.7308589459626","-0.30800738346259143","-2.2627238678081825","1.6467091008829995","870.776142461617","874.6855754303082"
"1974-01-01","6097.258","871.5594482421875","873.5726505836005","-2.0132023414129883","-4.041485014608989","0.015080331783012824","871.5443679104045","875.6009332567966"
"1974-04-01","6111.751","871.796875","874.2017804713803","-2.4049054713802485","-4.426859086774282","-0.38295185598621506","872.1798268559862","876.2237340867744"
"1974-07-01","6053.978","870.8471069335938","874.5127197164768","-3.6656127828830543","-5.639352060561004","-1.691873505205105","872.5389804387988","876.4864589941548"
"1974-10-01","6030.464","870.4579467773438","874.5740653874042","-4.116118610060432","-6.1102203988689245","-2.122016821251939","872.5799635985957","876.5681671762127"
"1975-01-01","5957.035","869.2327880859375","874.3405694251425","-5.107781339205","-7.030508710190264","-3.1850539682197363","872.4178420541572","876.2632967961277"
"1975-04-01","5999.61","869.9449462890625","874.0869788852766","-4.1420325962140865","-5.8150061673666995","-2.4690590250614735","872.414005314124","875.7599524564292"
"1975-07-01","6102.326","871.6425170898438","874.0477232125928","-2.405206122749049","-4.207115933696174","-0.6032963118019241","872.2458134016457","875.8496330235399"
"1975-10-01","6184.53","872.9806518554688","874.2268155719858","-1.2461637165170119","-3.054073127987624","0.5617456949536004","872.4189061605151","876.0347249834564"
"1976-01-01","6323.649","875.2051391601562","874.7264302572067","0.47870890294952295","-1.3329032952672337","2.2903211011662794","872.91481805899","876.5380424554235"
"1976-04-01","6370.025","875.9358520507812","875.3534644127692","0.5823876380120425","-1.3081934329480072","2.4729687089720924","873.4628833418092","877.2440454837292"
"1976-07-01","6404.895","876.4818115234375","876.0247785809647","0.4570329424728231","-1.6001222329353921","2.5141881178810386","873.9676234055565","878.0819337563729"
"1976-10-01","6451.177","877.2017822265625","876.7685289277915","0.43325329877102237","-1.5684587876362062","2.4349653851782507","874.7668168413843","878.7702410141987"
"1977-01-01","6527.703","878.3810424804688","877.6244379574032","0.756604523065595","-1.203056099176972","2.7162651453081623","875.6647773351606","879.5840985796458"
"1977-04-01","6654.466","880.3043212890625","878.6956437025997","1.6086775864628018","-0.3776172415593504","3.594972414484954","876.7093488745776","880.6819385306218"
"1977-07-01","6774.457","882.0914306640625","879.9328998515477","2.158530812514783","0.20971615683603528","4.107345468193531","877.9840851958689","881.8817145072265"
"1977-10-01","6774.592","882.0934448242188","881.0384119015861","1.0550329226326236","-0.7327354717384846","2.842801317003732","879.2506435072149","882.8261802959572"
"1978-01-01","6796.26","882.4127807617188","881.9828425742646","0.4299381874541708","-1.261316502278359","2.121192877186701","880.2915878845321","883.6740972639972"
"1978-04-01","7058.92","886.2047119140625","883.311401326344","2.893310587718519","0.45348517839957614","5.333135997037461","880.8715759170251","885.751226735663"
"1978-07-01","7129.915","887.2054443359375","884.720229377932","2.4852149580054443","0.026046030024216904","4.944383885986672","882.2610604499508","887.1793983059132"
"1978-10-01","7225.75","888.5406494140625","886.1141805319492","2.4264688821133795","0.024267842468462586","4.828669921758296","883.7119794923043","888.516381571594"
"1979-01-01","7238.727","888.7200927734375","887.3610081349372","1.3590846385003166","-1.0270062233820256","3.7451755003826586","884.9749172730548","889.7470989968195"
"1979-04-01","7246.454","888.8267822265625","888.4157588955361","0.4110233310263815","-1.9598334209541672","2.7818800830069303","886.0449021435555","890.7866156475167"
"1979-07-01","7300.281","889.5668334960938","889.3812911629536","0.18554233314016422","-2.178442802218656","2.5495274684989844","887.0173060275948","891.7452762983124"
"1979-10-01","7318.535","889.8165283203125","890.216088578742","-0.3995602584295151","-2.7539744443439345","1.9548539274849042","887.8616743928276","892.5705027646563"
"1980-01-01","7341.557","890.130615234375","890.9247650781407","-0.7941498437656739","-3.0505851672097375","1.46228547967839","888.6683297546966","893.1812004015848"
"1980-04-01","7190.289","888.0486450195312","891.1966655219297","-3.148020502398489","-5.390552756888345","-0.9054882479086324","888.9541332674398","893.4391977764196"
"1980-07-01","7181.743","887.9297485351562","891.2446841259466","-3.314935590790363","-5.50395841803298","-1.1259127635477468","889.055661298704","893.4337069531892"
"1980-10-01","7315.677","889.7774658203125","891.4618349481227","-1.6843691278101576","-4.004330667250124","0.6355924116298091","889.1418734086827","893.7817964875627"
"1981-01-01","7459.022","891.7179565429688","891.9479435950342","-0.2299870520654356","-2.5218964918185374","2.0619223876876664","889.6560341552811","894.2398530347873"
"1981-04-01","7403.745","890.97412109375","892.3078220275407","-1.3337009337907384","-3.673179615718402","1.005777748136925","889.9683433456131","894.6473007094684"
"1981-07-01","7492.405","892.1644897460938","892.7185307077889","-0.5540409616951038","-2.7840486744021407","1.6759667510119334","890.4885229950819","894.9485384204959"
"1981-10-01","7410.768","891.0689086914062","892.978971729575","-1.9100630381688575","-4.215286097395598","0.3951600210578836","890.6737486703483","895.2841947888018"
"1982-01-01","7295.631","889.5031127929688","892.9251228622561","-3.422010069287368","-5.765017592094084","-1.0790025464806523","890.5821153394494","895.2681303850628"
"1982-04-01","7328.912","889.958251953125","892.8529882707314","-2.894736317606483","-5.313620619473479","-0.4758520157394863","890.4341039688644","895.2718725725985"
"1982-07-01","7300.896","889.5752563476562","892.7342659740627","-3.1590096264064766","-5.5792314503241816","-0.7387878024887717","890.314044150145","895.1544877979804"
"1982-10-01","7303.817","889.615234375","892.5740916757542","-2.9588573007541608","-5.353613741257038","-0.5641008602512834","890.1793352352513","894.968848116257"
"1983-01-01","7400.066","890.9244384765625","892.5548824117","-1.630443935137444","-3.9636180304637225","0.7027301601888345","890.2217083163737","894.8880565070262"
"1983-04-01","7568.456","893.1744384765625","892.8424490046555","0.33198947190701905","-1.9941687919806637","2.6581477357947016","890.5162907407678","895.1686072685432"
"1983-07-01","7719.746","895.1536865234375","893.4560520317489","1.6976344916886672","-0.6404308499633637","4.035699833340698","891.1179866900968","895.7941173734009"
"1983-10-01","7880.794","897.2183837890625","894.3829195507487","2.8354642383137825","0.4795010778602391","5.191427398767326","892.0269563902951","896.7388827112023"
"1984-01-01","8034.847","899.154296875","895.5826758254925","3.5716210495074896","1.1227503265998036","6.020491772415175","893.1338051025848","898.0315465484002"
"1984-04-01","8173.67","900.8673095703125","896.9968884297572","3.8704211405552993","1.553123126503178","6.187719154607421","894.6795904157051","899.3141864438093"
"1984-07-01","8252.465","901.8267211914062","898.4919326955657","3.3347884958405776","1.0181908182559694","5.651386173425186","896.1753350179811","900.8085303731502"
"1984-10-01","8320.199","902.6441650390625","899.9566515501939","2.6875134888685697","0.47080208581451455","4.904224891922625","897.7399401471398","902.173362953248"
"1985-01-01","8400.82","903.6084594726562","901.4032484208674","2.205211051788821","0.09514031728427108","4.315281786293371","899.2931776863628","903.513319155372"
"1985-04-01","8474.787","904.485107421875","902.8042769312282","1.6808304906468625","-0.0350147036346915","3.3966756849284163","901.0884317369466","904.5201221255097"
"1985-07-01","8604.22","906.0007934570312","904.1991480597828","1.8016453972484372","0.08547331833054872","3.517817476166326","902.4829759808649","905.9153201387007"
"1985-10-01","8668.188","906.7415161132812","905.4948762075009","1.2466399057804456","-0.5037047229666534","2.9969845345275443","903.7445315787537","907.245220836248"
"1986-01-01","8749.127","907.6708984375","906.6958220345944","0.9750764029056812","-0.7676327050331074","2.71778551084447","904.9531129266555","908.4385311425332"
"1986-04-01","8788.524","908.1202392578125","907.7585091312924","0.3617301265201597","-1.368070423902355","2.0915306769426745","906.0287085808699","909.4883096817149"
"1986-07-01","8872.601","909.0723266601562","908.7550709571257","0.3172557030305767","-1.4520344086170438","2.086545814678197","906.9857808454781","910.5243610687733"
"1986-10-01","8920.193","909.6072998046875","909.6660658519273","-0.05876604723983901","-1.7794601936370378","1.6619280991573597","907.9453717055301","911.3867599983246"
"1987-01-01","8986.367","910.3463745117188","910.5169262301464","-0.17055171842760194","-1.9121809856127665","1.5710775487575626","908.7752969629612","912.2585554973316"
"1987-04-01","9083.256","911.4188232421875","911.3698362997502","0.04898694243728328","-1.5140809788885097","1.6120548637630763","909.8067683784244","912.932904221076"
"1987-07-01","9162.024","912.2822265625","912.20775042481","0.07447613769005053","-1.4596490314653268","1.6086013068454277","910.6736252556547","913.7418755939653"
"1987-10-01","9319.332","913.984619140625","913.1507832307653","0.83383590985971","-0.5668982084269926","2.2345700281464125","911.7500491124787","914.551517349052"
"1988-01-01","9367.502","914.5001831054688","914.0649669042336","0.4352162012350713","-0.9982038017457207","1.8686362042158633","912.6315469012528","915.4983869072145"
"1988-04-01","9490.594","915.8056640625","915.0138007273677","0.7918633351323374","-0.18949745416080122","1.773224124425476","914.0324399380745","915.9951615166608"
"1988-07-01","9546.206","916.389892578125","915.9335642142136","0.4563283639114778","-0.5100738666662419","1.4227305944891975","914.9671619836358","916.8999664447913"
"1988-10-01","9673.405","917.7135620117188","916.895590457422","0.817971554296712","-0.07960479550218025","1.715547904095604","915.9980141076231","917.7931668072209"
"1989-01-01","9771.725","918.724853515625","917.8849586719679","0.8398948436570781","0.14243771929797333","1.537351968016183","917.1875015476088","918.5824157963269"
"1989-04-01","9846.293","919.4850463867188","918.8474894355777","0.6375569511410752","-0.07955534813842025","1.3546692504205708","918.1303771362982","919.5646017348572"
"1989-07-01","9919.228","920.2230224609375","919.7733548383358","0.44966762260177656","-0.27475918386465087","1.174094429068204","919.0489280318693","920.4977816448022"
"1989-10-01","9938.767","920.4197998046875","920.5870003696813","-0.167200564993752","-0.8540462408496072","0.5196451108621032","919.9001546938255","921.2738460455371"
"1990-01-01","10047.386","921.5067749023438","921.4067250582111","0.10004984413266814","-0.49647756907089646","0.6965772573362328","920.8101976450075","922.0032524714147"
"1990-04-01","10083.855","921.8690795898438","922.1753752341419","-0.30629564429822903","-0.8983997084778172","0.28580841988135913","921.5832711699624","922.7674792983215"
"1990-07-01","10090.569","921.9356689453125","922.8271954909036","-0.8915265455911472","-1.689203992775552","-0.09384909840674227","922.0295180437192","923.624872938088"
"1990-10-01","9998.704","921.0210571289062","923.2236676930726","-2.202610564166364","-2.957031791599746","-1.4481893367329817","922.4692464656392","923.9780889205059"
"1991-01-01","9951.916","920.5520629882812","923.4057050415927","-2.8536420533113844","-3.6108694481720933","-2.0964146584506755","922.648477646732","924.1629324364534"
"1991-04-01","10029.51","921.3286743164062","923.6060022592335","-2.2773279428272906","-3.046010807438784","-1.508645078215797","922.837319394622","924.374685123845"
"1991-07-01","10080.195","921.832763671875","923.828325436617","-1.9955617647420143","-2.734489669920088","-1.2566338595639408","923.0893975314389","924.5672533417951"
"1991-10-01","10115.329","922.1807250976562","924.0466943593989","-1.865969261742601","-2.6035827037729824","-1.1283558197122194","923.3090809173685","924.7843078014292"
"1992-01-01","10236.435","923.370849609375","924.3930071886238","-1.0221575792487856","-2.0001388920596472","-0.04417626643792372","923.415025875813","925.3709885014346"
"1992-04-01","10347.429","924.4493408203125","924.8912492210228","-0.4419084007102567","-1.482360936824075","0.5985441354035617","923.850796684909","925.9317017571366"
"1992-07-01","10449.673","925.4326171875","925.5123712012081","-0.07975401370814841","-1.1038610270119218","0.9443529995956249","924.4882641879043","926.5364782145119"
"1992-10-01","10558.648","926.4700317382812","926.2541876945814","0.21584404369980909","-0.8120055593353934","1.2436936467350115","925.2263380915463","927.2820372976166"
"1993-01-01","10576.275","926.6368408203125","926.9917012556618","-0.3548604353493632","-1.4121509244375492","0.7024300537388228","925.9344107665737","928.04899174475"
"1993-04-01","10637.847","927.2173461914062","927.7281904553986","-0.5108442639923386","-1.5473542347975782","0.5256657068129008","926.6916804845933","928.7647004262038"
"1993-07-01","10688.606","927.693359375","928.4440250647694","-0.7506656897694841","-1.7857466125830408","0.28441523304407257","927.4089441419559","929.479105987583"
"1993-10-01","10833.987","929.0443725585938","929.2320160815339","-0.18764352294009087","-1.2611481687968582","0.8858611229166765","928.158511435677","930.3055207273907"
"1994-01-01","10939.116","930.010009765625","930.0596570878547","-0.049647322229720806","-1.0927348458474133","0.9934402013879716","929.016569564237","931.1027446114724"
"1994-04-01","11087.361","931.3561401367188","930.9526623010238","0.4034778356949963","-0.6166541515491347","1.4236098229391274","929.9325303137797","931.9727942882679"
"1994-07-01","11152.176","931.93896484375","931.8027806416569","0.13618420209305276","-0.9286208990429192","1.2009893032290249","930.7379755405209","932.8675857427929"
"1994-10-01","11279.932","933.0780639648438","932.6726421538445","0.40542181099923497","-0.6172725503052336","1.4281161723037035","931.64994779254","933.695336515149"
"1995-01-01","11319.951","933.4321899414062","933.4828679013241","-0.05067795991782025","-1.081865594236654","0.9805096744010136","932.4516802670053","934.5140555356429"
"1995-04-01","11353.721","933.7301025390625","934.1967929454381","-0.4666904063756204","-1.4673330465549137","0.5339522338036727","933.1961503052588","935.1974355856174"
"1995-07-01","11450.31","934.5772094726562","934.9021476609158","-0.3249381882595885","-1.3577850138826821","0.7079086373635051","933.8693008352927","935.9349944865389"
"1995-10-01","11528.067","935.2540283203125","935.596402334283","-0.3423740139704962","-1.3329228418559298","0.6481748139149375","934.6058535063976","936.5869511621684"
"1996-01-01","11614.418","936.000244140625","936.2710637915517","-0.2708196509267127","-1.248235873784553","0.7065965719311276","935.2936475686938","937.2484800144096"
"1996-04-01","11808.14","937.6544189453125","937.0679985684868","0.5864203768256671","-0.48510089567583714","1.6579416493271713","935.9964772959853","938.1395198409883"
"1996-07-01","11914.063","938.5474853515625","937.9088298871364","0.6386554644260714","-0.428655248592517","1.7059661774446597","936.8415191741178","938.9761406001551"
"1996-10-01","12037.775","939.5805053710938","938.7863006649799","0.7942047061139248","-0.27095598734465964","1.8593653995725092","937.7211399715213","939.8514613584384"
