run,model,data_spec,prior_spec,constraint_spec,n_transform,parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mid,0.101909597519486,0.057643224823681616,-0.006948621081511287,0.21408455078933375,0.00842242627981512,46.840562493560896,232.59514087638,0.9997747495641801,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_end,0.02822303393251741,0.06116239560591273,-0.08216220396677427,0.15815134422791977,0.010364451884000654,34.82381087802392,58.61774871772284,1.4196172596466519,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mean,0.11674365314269326,0.18997704009261396,-0.20180628166891645,0.4984237185993088,0.03578609720342688,28.182113483311706,49.980704295253794,1.4277083542860847,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_start,0.10620548297630127,0.1986936952194815,-0.21075007669947665,0.5034229338644698,0.0373734178833426,28.26458020612346,62.447883464669076,1.5121227776756019,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mid,0.11317661822689665,0.18912696520073144,-0.19785335580893648,0.4858618472685938,0.03534515042515179,28.631706856407824,56.44122895128384,1.4587567240109187,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_end,0.13317224275926454,0.19821733286140772,-0.26041705613554234,0.5211471822933269,0.034897232832710665,32.26274192548088,56.41753187549459,1.278163161590111,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,phi_1,0.949715485979247,0.02768860533789487,0.8944678944148919,1.0044461062200027,0.0004918041566939777,3169.6971698993198,3079.282231649766,0.999772124790997,
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_1,0.9560869229686031,0.12282912576092572,0.7088492128671354,1.192714671462207,0.016816687960917977,53.3484480487124,246.92938804481926,1.0027683058915842,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_2,-0.03709675108333575,0.11340998650291642,-0.26712066422170355,0.18180204553103937,0.005103797834414335,493.7597345697514,2430.5835839728334,1.013048621696954,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,n,-0.02639682816491351,0.03110613911701023,-0.08666284012626324,0.034849851689452475,0.003783010872549593,67.61095042916648,342.633598805327,1.3142673750286509,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,lambda_ez,0.022288200373686343,0.10539819259959643,-0.18796259325723308,0.22619662488016254,0.002751859702920099,1466.9447249194893,2789.6435210716036,0.9999973000655835,
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho,0.020529614059222618,0.09832996583643709,-0.17473095417716136,0.2110021935324138,0.002602089005784314,1427.997611580562,3200.0,0.9999463245844359,
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_e,0.632590803957346,0.044124137577853384,0.5499337902242979,0.7252780325220378,0.002311909007984249,364.25958275642114,964.8290361553152,1.030522290026726,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_zeta,0.5961748637581179,0.03721611548755458,0.5279073681994622,0.6745129610857206,0.0006735665307488795,3052.8191917494805,3042.4966071204913,0.9998503206530046,
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_u,0.27204047813874577,0.022010862904194003,0.23295921591001495,0.3172579120231164,0.0008062702490509388,745.2686757127757,1808.3746617375073,1.0018558421479697,
hsa_full_unemployment_gap_baseline_20260622_234559,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_eps,0.27859128731336347,0.023138405738141698,0.23738789192109816,0.32688893124034696,0.000830908987485435,775.4609832853544,1927.7663258272737,1.0277016332525446,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,alpha,0.612574584986336,0.06316915005097341,0.4844765000879516,0.7309282335526145,0.00834962703778568,57.23687487253477,570.5394559267856,1.1702525411936906,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_0,0.07655548852776327,0.04734351228293651,-0.011378184522843709,0.17381192196604825,0.006776436256218501,48.81105931140073,103.55853476288964,1.0673346445008516,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,delta,0.018312380744689615,0.02022229662343651,-0.02627132635618266,0.052034101229142704,0.003811993505183626,28.14210951328855,185.61655148597166,1.2624164877042932,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_0,0.11979513542604851,0.18908225247521626,-0.20576324825060813,0.4939318388535386,0.03531152310667793,28.67270281583561,51.87471794705891,1.40082721953364,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,gamma,-0.005873539206777412,0.020401083683870835,-0.04433133364781093,0.03460463999953125,0.0010292566921897234,392.8792352043137,2053.0138028639512,1.033938517866509,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mean,0.08508651961803773,0.04755955339486028,-0.003732602720009947,0.18194704068448112,0.00635056538426936,56.085520139644515,121.94813599222479,1.0074497750815044,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_start,0.11803965029771675,0.06623308098169269,0.004683277565404192,0.2631449646798906,0.007016377661181287,89.10949881975598,777.1909184986489,1.1663368479308664,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mid,0.101909597519486,0.057643224823681616,-0.006948621081511287,0.21408455078933375,0.00842242627981512,46.840562493560896,232.59514087638,0.9997747495641801,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_end,0.02822303393251741,0.06116239560591273,-0.08216220396677427,0.15815134422791977,0.010364451884000654,34.82381087802392,58.61774871772284,1.4196172596466519,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mean,0.11674365314269326,0.18997704009261396,-0.20180628166891645,0.4984237185993088,0.03578609720342688,28.182113483311706,49.980704295253794,1.4277083542860847,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_start,0.10620548297630127,0.1986936952194815,-0.21075007669947665,0.5034229338644698,0.0373734178833426,28.26458020612346,62.447883464669076,1.5121227776756019,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mid,0.11317661822689665,0.18912696520073144,-0.19785335580893648,0.4858618472685938,0.03534515042515179,28.631706856407824,56.44122895128384,1.4587567240109187,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_end,0.13317224275926454,0.19821733286140772,-0.26041705613554234,0.5211471822933269,0.034897232832710665,32.26274192548088,56.41753187549459,1.278163161590111,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,phi_1,0.949715485979247,0.02768860533789487,0.8944678944148919,1.0044461062200027,0.0004918041566939777,3169.6971698993198,3079.282231649766,0.999772124790997,
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_1,0.9560869229686031,0.12282912576092572,0.7088492128671354,1.192714671462207,0.016816687960917977,53.3484480487124,246.92938804481926,1.0027683058915842,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_2,-0.03709675108333575,0.11340998650291642,-0.26712066422170355,0.18180204553103937,0.005103797834414335,493.7597345697514,2430.5835839728334,1.013048621696954,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,n,-0.02639682816491351,0.03110613911701023,-0.08666284012626324,0.034849851689452475,0.003783010872549593,67.61095042916648,342.633598805327,1.3142673750286509,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,lambda_ez,0.022288200373686343,0.10539819259959643,-0.18796259325723308,0.22619662488016254,0.002751859702920099,1466.9447249194893,2789.6435210716036,0.9999973000655835,
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho,0.020529614059222618,0.09832996583643709,-0.17473095417716136,0.2110021935324138,0.002602089005784314,1427.997611580562,3200.0,0.9999463245844359,
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_e,0.632590803957346,0.044124137577853384,0.5499337902242979,0.7252780325220378,0.002311909007984249,364.25958275642114,964.8290361553152,1.030522290026726,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_zeta,0.5961748637581179,0.03721611548755458,0.5279073681994622,0.6745129610857206,0.0006735665307488795,3052.8191917494805,3042.4966071204913,0.9998503206530046,
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_u,0.27204047813874577,0.022010862904194003,0.23295921591001495,0.3172579120231164,0.0008062702490509388,745.2686757127757,1808.3746617375073,1.0018558421479697,
hsa_full_unemployment_gap_baseline_20260623_014002,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_eps,0.27859128731336347,0.023138405738141698,0.23738789192109816,0.32688893124034696,0.000830908987485435,775.4609832853544,1927.7663258272737,1.0277016332525446,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,alpha,0.6360160981752314,0.05480720684847076,0.5557253912714116,0.7155356193822522,0.008665780291657325,40.0,24.207628784899725,0.9829350664017651,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_0,0.08298359663586186,0.03411048800246199,0.024872798358631713,0.15165126540644272,0.005648815538750483,36.46372891172499,40.0,1.1206718714575137,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,delta,0.021089471170067355,0.012324875593681357,-0.0034114113483512177,0.04409886451494528,0.0019487339377126521,40.0,24.207628784899725,1.031594606496381,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_0,0.265870038509661,0.17142226791000947,-0.05528772511819714,0.607805865511706,0.02710424041336109,40.0,40.0,1.0808897054109718,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,gamma,0.0027559956125789093,0.02004997826028906,-0.02493653307608147,0.04282138295490142,0.00317137475973453,39.9698649885884,40.0,0.9816083132084974,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mean,0.08287631717319047,0.03415764230785155,0.02443444041829049,0.1519931167578361,0.005662909942214179,36.38282878141128,40.0,1.1241099144957136,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_start,0.07344784780409226,0.03542205055580301,0.0080081594747334,0.14682829800195007,0.006325977269618215,31.353941446111822,40.0,1.2445143459751211,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mid,0.11320240556172947,0.0408141612880741,0.04777048525295767,0.20183421548694372,0.00645328552298929,40.0,40.0,1.0002864791046158,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_end,0.028869884022991732,0.044198230477818186,-0.036753203589615424,0.1251730870207694,0.008734127112277508,25.60771031485374,23.291713961407492,1.316015850604569,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mean,0.26585270193325633,0.17147215874649704,-0.05559853895168621,0.6076077517651559,0.027112128847244676,40.0,40.0,1.081244068591067,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_start,0.2649082494766333,0.17213872768849323,-0.05024150295991426,0.5932762423882588,0.02721752265095651,40.0,40.0,1.0748279760867687,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mid,0.2695480833209526,0.17235763841322715,-0.0784289977631207,0.6447064034008071,0.027252135475676377,40.0,40.0,1.089531265458835,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_end,0.2591217435528632,0.1806943704068302,-0.05952033171933905,0.541451346719225,0.028570288542785472,40.0,40.0,1.0556323490744282,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,phi_1,0.9470738045414919,0.030708679726881762,0.8854778792560614,0.993417638235715,0.005125186351521672,35.90070425794499,40.0,0.9770318078065552,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_1,1.104933954576921,0.1719130795015896,0.7986491572024886,1.4426309384135332,0.04516248418908687,14.489793455062674,24.207628784899725,1.57591177945845,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_2,-0.18701001737750383,0.15616626872635994,-0.4909440621130037,0.0703805672446956,0.03725114689493973,17.57499340952645,40.0,1.6048238067713918,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,n,-0.01841356871212855,0.009236460955784157,-0.035514708785410444,-0.0008298633172082538,0.0014604127069746857,40.0,24.207628784899725,1.102888995641248,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,lambda_ez,0.044883445181071846,0.12174394774521308,-0.1482016647885085,0.2459513401636266,0.01924940831076969,40.0,24.207628784899725,1.0580520521298769,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho,0.04154475549468011,0.11126468260453834,-0.13329863721800722,0.21933187542968258,0.017592491008302843,40.0,24.207628784899725,1.0665754471849165,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_e,0.6473654026972954,0.042027000742636524,0.5695730934136182,0.7300703702969026,0.006645052278615968,40.0,40.0,1.3196125183019076,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_zeta,0.5932675349368542,0.031155447825188646,0.532507424151355,0.6445288573067565,0.004926108832506778,40.0,24.207628784899725,0.9783322727370667,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_u,0.06472591933937874,0.007796923423369878,0.050013130665495786,0.07674354310255384,0.0022216539047593496,12.316682012513317,22.524698133918772,0.9996521461559232,bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_eps,0.11632602394467839,0.01214862893274733,0.0996486405922027,0.13824003145372893,0.0019208668937851052,40.0,40.0,1.298565680197188,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_070146,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_N,0.061853583870616125,0.019445015145821157,0.03840129045165128,0.10386386091745416,0.0032430632831113347,35.95056539287037,24.207628784899722,1.1031348348822787,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,alpha,0.6297466983874994,0.052019333705095934,0.5282177013107946,0.7333141069716803,0.0009195805903919816,3200.0,2904.950769951674,1.0008450149958201,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_0,0.08398739877568935,0.037310211326170226,0.010124158171136604,0.15542885132844952,0.00089482371904346,1738.523009634305,2811.0905167650308,1.0105303429319898,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,delta,0.032844201791732065,0.013859082243248964,0.004775096322212567,0.05940560965253425,0.0002449962758805853,3200.0,3200.0,1.0032156353476172,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_0,0.06581949919517378,0.06384581089481098,-0.06323581231092262,0.1915101461029864,0.0012674762111794917,2537.378061366538,2829.9792866271064,1.045148021807273,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,gamma,-0.01614509229340698,0.01875752769705275,-0.05297224914492452,0.02021983503606057,0.00047592918616311264,1553.3399635306318,2850.8548864010772,1.0392650814031112,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mean,0.08718324439800679,0.03818233364828422,0.011753548778752084,0.16283437056166816,0.0007027265322289249,2952.2439030685227,3200.0,1.0276184903081864,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_start,0.1637093327208454,0.05812500453410909,0.04883968033539733,0.2779779593589341,0.0013963936132892886,1732.647801861697,3200.0,1.01217536515243,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_mid,0.08730595312030229,0.03861188840101726,0.012332352867339863,0.16485229864827528,0.0007345320662825581,2763.2524573418114,3053.829746726227,1.0352880186235014,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,kappa_t_end,0.009902103108708302,0.041300310989482884,-0.07220257085321083,0.09122863874868262,0.001360635371088526,921.346796996374,2894.8288477337587,1.0200198487812326,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mean,0.06252469120826254,0.06194834295960909,-0.061615804659180186,0.1840158722891981,0.0013868831122073142,1995.1689081120885,2524.533367430137,1.017159314930811,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_start,0.024139317411457598,0.0651802106470007,-0.10292612354079259,0.15347418109454164,0.002905645395663438,503.20656144302586,2278.5914575122906,1.0002363305195472,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_mid,0.062479867405866314,0.06199165092944643,-0.06045246704534057,0.18135404726332002,0.0014239591553184062,1895.2711001832345,2584.5974654958986,1.0151715768282084,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,theta_t_end,0.10115102845372526,0.08625590388829098,-0.06611695845530696,0.27356287980864746,0.001973916134841743,1909.502657600359,2280.595667947864,1.0450192716584594,R-hat > 1.01
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,phi_1,0.9493466038480013,0.02777490211227264,0.8942973390935769,1.0033328906805823,0.0004909955407595136,3200.0,3200.0,0.9997128913435546,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_1,1.8023459570760434,0.05039834932615526,1.6974276666957,1.8920563403989428,0.004475649073240689,126.80038460165471,1338.6995057687236,1.062134524631245,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho_2,-0.8166935952581414,0.0486844095655381,-0.9042709877711429,-0.7137589453129958,0.004006506558791419,147.6549798293293,1309.4259109418786,1.0542986233856193,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,n,-0.038093674202943156,0.004808287739435922,-0.047340709824311274,-0.028925874507697756,0.0014737073374325284,10.645312288399913,42.4355914768692,1.0685667662035996,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,lambda_ez,0.026343642510440083,0.1026631368012184,-0.17296128480682144,0.22926104769775588,0.0018148450052505932,3200.0,3200.0,0.9998140535301105,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,rho,0.02467267184199283,0.09493634292877028,-0.16014097457080198,0.21218830145723216,0.001678253296649625,3200.0,2898.939927259413,0.9998286684385581,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_e,0.6393649640202821,0.04219057769982915,0.5634664930618735,0.72724340712191,0.0007458310898431781,3200.0,2894.2589520099905,1.000914352252003,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_zeta,0.5959757322026601,0.03830268075204205,0.5268504748892098,0.6776754107428026,0.0006771021324348096,3200.0,3200.0,1.000313830416295,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_u,0.04626192297534997,0.004724699760523439,0.03823602401658568,0.0565525076224045,0.00010230348862648438,2132.885510586692,2507.44571288379,0.9997150863902713,
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_eps,0.030865390953790754,0.003862071157623299,0.024231401088788268,0.039284738440909586,0.00023040825909981583,280.9599762304816,1566.19509541584,1.0061209372725488,bulk ESS < 400
hsa_full_unemployment_gap_baseline_20260702_073855,hsa_full,unemployment_gap,baseline,unrestricted,log100_centered10,sigma_N,0.027796131538429844,0.004613198028798594,0.02121601691914343,0.03913131188439735,0.00018204255975773036,642.1822956455101,1892.651158533196,1.0376383396160684,R-hat > 1.01
hsa_full_unemployment_gap_baseline_restricted_kappa_20260623_001557,hsa_full,unemployment_gap,baseline,restricted_kappa,log100_centered10,alpha,0.612574584986336,0.06316915005097341,0.4844765000879516,0.7309282335526145,0.00834962703778568,57.23687487253477,570.5394559267856,1.1702525411936906,R-hat > 1.01; bulk ESS < 400
hsa_full_unemployment_gap_baseline_restricted_kappa_20260623_001557,hsa_full,unemployment_gap,baseline,restricted_kappa,log100_centered10,kappa_0,0.07655548852776327,0.04734351228293651,-0.011378184522843709,0.17381192196604825,0.006776436256218501,48.81105931140073,103.55853476288964,1.0673346445008516,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_restricted_kappa_20260623_001557,hsa_full,unemployment_gap,baseline,restricted_kappa,log100_centered10,delta,0.018312380744689615,0.02022229662343651,-0.02627132635618266,0.052034101229142704,0.003811993505183626,28.14210951328855,185.61655148597166,1.2624164877042932,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_restricted_kappa_20260623_001557,hsa_full,unemployment_gap,baseline,restricted_kappa,log100_centered10,theta_0,0.11979513542604851,0.18908225247521626,-0.20576324825060813,0.4939318388535386,0.03531152310667793,28.67270281583561,51.87471794705891,1.40082721953364,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
hsa_full_unemployment_gap_baseline_restricted_kappa_20260623_001557,hsa_full,unemployment_gap,baseline,restricted_kappa,log100_centered10,gamma,-0.005873539206777412,0.020401083683870835,-0.04433133364781093,0.03460463999953125,0.0010292566921897234,392.8792352043137,2053.0138028639512,1.033938517866509,R-hat > 1.01; bulk ESS < 400
